Gene_ID_v2	Gene_ID_v3	log2FoldChange
B9J08_000177	B9J08_02136	-0.831266012032098
B9J08_001952	B9J08_03025	1.27595890285121
B9J08_000397	B9J08_02355	-1.16341753228333
B9J08_004458	B9J08_05212	-1.39176035917461
B9J08_001533	B9J08_00004	-0.971996963838834
B9J08_004987	B9J08_03870	-2.32123285107709
B9J08_003374	B9J08_01235	-1.53179972883158
B9J08_001673	B9J08_00143	-0.840279231944811
B9J08_000292	B9J08_02251	-1.26941882892743
B9J08_004365	B9J08_05119	-1.9149059012429
B9J08_004113	B9J08_04867	-1.0459003462155
B9J08_003448	B9J08_01307	-1.29979617912558
B9J08_002149	B9J08_03222	-1.18696603384255
B9J08_000071	B9J08_02030	-1.08524396074416
B9J08_004628	B9J08_04587	-1.97741487231221
B9J08_000918	B9J08_02876	1.5466056003379
B9J08_002990	B9J08_00848	0.69614617726923
B9J08_005563	B9J08_05243	1.41009687371593
B9J08_000211	B9J08_02170	-2.17057144692929
B9J08_004475	B9J08_04434	1.03028753923445
B9J08_003392	B9J08_01253	-1.43914630325576
B9J08_003949	B9J08_01806	-0.884016423583168
B9J08_000178	B9J08_02137	-2.05547768665806
NA	B9J08_05224	1.55641861055864
B9J08_002165	B9J08_03238	-1.44866888624536
B9J08_001538	B9J08_00009	-1.6943085198094
B9J08_002585	B9J08_00445	0.868978877087174
B9J08_000180	B9J08_02139	0.60773429249049
B9J08_004176	B9J08_04930	-2.2599662471688
B9J08_001914	B9J08_00384	0.825625687016274
B9J08_001323	B9J08_03573	-1.65875436699529
B9J08_001072	B9J08_03322	-1.01708880539681
B9J08_002012	B9J08_03085	-2.03318230422716
B9J08_004018	B9J08_01875	-0.711575544214254
B9J08_003744	B9J08_01602	-1.05940007073273
B9J08_001861	B9J08_00331	-2.221312660722
B9J08_002027	B9J08_03100	-1.4026385217694
B9J08_004854	B9J08_04814	-0.716443570008537
B9J08_001612	B9J08_00082	-0.865268875539393
B9J08_000987	B9J08_02945	-2.04956675673229
B9J08_001792	B9J08_00262	1.56391266280174
B9J08_004867	B9J08_04827	0.671141144395859
B9J08_001548	B9J08_00019	2.88641182752832
B9J08_004989	B9J08_03872	-0.942974059531647
B9J08_001096	B9J08_03346	-0.880423118814037
B9J08_002886	B9J08_00745	-1.23162965589899
B9J08_005514	B9J08_04396	-1.04195219074017
B9J08_002668	B9J08_00528	-1.89599081756048
B9J08_001090	B9J08_03340	0.895420173427816
B9J08_002123	B9J08_03196	0.872733717429832
NA	B9J08_00436	-1.09271924526921
B9J08_002624	B9J08_00484	-1.75801271958464
B9J08_004771	B9J08_04731	0.581667162026142
B9J08_005394	B9J08_04277	-1.76325871079045
B9J08_000592	B9J08_02550	-1.76575260957672
B9J08_004883	B9J08_04843	-1.0196186185282
B9J08_002974	B9J08_00832	2.10444100583688
B9J08_001484	B9J08_03734	-2.10667711419122
B9J08_004148	B9J08_04902	-1.8430400610337
B9J08_001865	B9J08_00335	-0.545173285201093
B9J08_001225	B9J08_03475	-1.6292549112241
B9J08_000925	B9J08_02883	-1.42060137248746
B9J08_002330	B9J08_05340	-1.20388820064779
B9J08_001224	B9J08_03474	-1.06490814972325
B9J08_003443	B9J08_01302	-0.836893649470867
B9J08_001422	B9J08_03672	0.717500032601664
B9J08_005121	B9J08_04004	0.724727184081893
B9J08_000634	B9J08_02592	1.08753149666634
B9J08_004876	B9J08_04836	0.810984673022933
B9J08_003337	B9J08_01198	-1.1563032912559
B9J08_000036	B9J08_01995	1.29429791689043
B9J08_005167	B9J08_04050	-0.571128236608033
B9J08_002334	B9J08_05344	-1.3371832607738
B9J08_005179	B9J08_04062	0.660958029348043
B9J08_001450	B9J08_03700	1.82149923551478
B9J08_002847	B9J08_00706	-2.13319747565428
B9J08_001704	B9J08_00174	0.952733491386061
B9J08_001235	B9J08_03485	-1.41730814008843
B9J08_003280	B9J08_01141	-1.27014589691281
B9J08_005065	B9J08_03948	-0.956318053940062
B9J08_001853	B9J08_00323	-0.910289783862411
B9J08_003010	B9J08_00868	0.557565411228055
B9J08_002459	B9J08_05469	-2.54979867351162
B9J08_002201	B9J08_03274	-1.41034588887494
B9J08_003051	B9J08_00909	0.811554288444127
B9J08_005107	B9J08_03990	-1.13068950787511
B9J08_004366	B9J08_05120	-1.34208562169167
B9J08_000917	B9J08_02875	0.51967211848096
B9J08_001364	B9J08_03614	-1.02882740137858
B9J08_004560	B9J08_04519	-2.13135769563341
B9J08_004905	B9J08_03788	-1.83184296175359
B9J08_001894	B9J08_00364	1.3509125793113
B9J08_002125	B9J08_03198	-0.542317382868336
B9J08_003832	B9J08_01690	-0.881975756457116
B9J08_005101	B9J08_03984	-0.763658226165862
B9J08_000858	B9J08_02816	-0.839108768004055
B9J08_000007	B9J08_01966	-1.69017336727112
B9J08_003685	B9J08_01543	-0.699767850622951
B9J08_003070	B9J08_00928	-1.00257019610872
B9J08_001080	B9J08_03330	0.907668988411588
B9J08_005080	B9J08_03963	-1.48710298287731
B9J08_004831	B9J08_04791	-1.65540124982475
B9J08_000701	B9J08_02659	1.54061879905715
B9J08_002176	B9J08_03249	-0.745277052910253
B9J08_004992	B9J08_03875	0.580529905038099
B9J08_001588	B9J08_00058	-1.59877238237568
B9J08_001069	B9J08_03319	-0.9933202069398
B9J08_000665	B9J08_02623	-0.602592908038903
B9J08_002556	B9J08_05566	1.12702593823877
B9J08_002261	B9J08_05271	-1.88841220175583
B9J08_001991	B9J08_03064	0.705168274736933
B9J08_004793	B9J08_04753	-1.04224955404068
B9J08_000674	B9J08_02632	-0.583640651499677
B9J08_003993	B9J08_01850	0.541360419976401
B9J08_005149	B9J08_04032	0.689754691372046
B9J08_004878	B9J08_04838	-1.58579363650372
B9J08_004815	B9J08_04775	-0.719170949756038
B9J08_003955	B9J08_01812	-1.16882205400813
B9J08_005040	B9J08_03923	0.93729889496242
B9J08_003628	B9J08_01486	-2.03750514883453
B9J08_001686	B9J08_00156	1.15239871400406
B9J08_004322	B9J08_05076	0.677445369838796
B9J08_000824	B9J08_02782	-1.05854242314212
B9J08_001737	B9J08_00207	0.777897585041019
B9J08_002419	B9J08_05429	0.627895866702524
B9J08_000615	B9J08_02573	-1.24766916024278
B9J08_004637	B9J08_04596	-1.4395428141223
B9J08_005135	B9J08_04018	-0.610314926331507
B9J08_005266	B9J08_04149	-0.960724053406483
B9J08_001365	B9J08_03615	0.645578032156344
B9J08_001970	B9J08_03043	-0.649010726333362
B9J08_004884	B9J08_04844	2.66340182127735
B9J08_002493	B9J08_05503	-0.900909359862002
B9J08_001831	B9J08_00301	-1.43945595596895
B9J08_005147	B9J08_04030	-1.40595524324375
B9J08_001009	B9J08_02967	-0.892367980244482
B9J08_003200	B9J08_01058	-0.864923081920016
B9J08_000690	B9J08_02648	-1.16652060913354
B9J08_003689	B9J08_01547	-1.24822893444555
B9J08_000995	B9J08_02953	-1.32968596968246
B9J08_002255	B9J08_05265	-1.48930463976744
B9J08_004104	B9J08_04858	-1.57491630020624
B9J08_003884	B9J08_01742	-0.802405727389844
B9J08_003303	B9J08_01164	0.903152155777119
B9J08_002637	B9J08_00497	-0.897658876213521
B9J08_001181	B9J08_03431	-1.52246835503027
B9J08_000924	B9J08_02882	-0.611523325503682
B9J08_001143	B9J08_03393	-0.54425066615651
B9J08_003462	B9J08_01321	-1.48830645271559
B9J08_005255	B9J08_04138	-1.12421290766089
B9J08_004135	B9J08_04889	-1.1707739700113
B9J08_000607	B9J08_02565	0.798570481188235
B9J08_000206	B9J08_02165	0.693437324016209
B9J08_002358	B9J08_05368	0.677309913636408
B9J08_005384	B9J08_04267	-0.898901914034801
B9J08_004552	B9J08_04511	-0.835587809773235
B9J08_001492	B9J08_03742	0.583222534332011
B9J08_002978	B9J08_00836	-0.978446853094219
B9J08_000474	B9J08_02432	-1.43343290599199
B9J08_002481	B9J08_05491	1.11210918583232
B9J08_001929	B9J08_00399	-0.813080256718344
B9J08_002379	B9J08_05389	0.671637599146209
B9J08_004468	B9J08_05222	1.52013119910265
B9J08_004847	B9J08_04807	-1.03108932449781
B9J08_005264	B9J08_04147	0.896968384890452
B9J08_001613	B9J08_00083	-1.70272811127097
B9J08_002168	B9J08_03241	-0.744908922456903
B9J08_000032	B9J08_01991	-1.14346660083593
B9J08_004840	B9J08_04800	-1.77837004436854
B9J08_005386	B9J08_04269	-1.08837724365583
B9J08_003999	B9J08_01856	-0.509415370427078
B9J08_001474	B9J08_03724	-0.794041122000377
B9J08_001092	B9J08_03342	0.667625539291622
B9J08_000687	B9J08_02645	-0.598641350097649
B9J08_003227	B9J08_01088	-1.14683569691615
B9J08_001371	B9J08_03621	-1.24332895518682
B9J08_003454	B9J08_01313	-1.54784911356912
B9J08_004750	B9J08_04710	-1.03392241487236
B9J08_004939	B9J08_03822	-1.10130893983314
B9J08_002628	B9J08_00488	-1.38691562896107
B9J08_000965	B9J08_02923	0.709973055784031
B9J08_003339	B9J08_01200	-0.723551039325027
B9J08_001669	B9J08_00139	0.756190841698445
B9J08_005534	B9J08_04416	0.499143833587476
B9J08_004581	B9J08_04540	-0.725028587407143
B9J08_000961	B9J08_02919	-0.416900493894998
B9J08_005428	B9J08_04311	-0.451599358568089
B9J08_004891	B9J08_04851	0.737352313638785
B9J08_004367	B9J08_05121	-1.32008228149621
B9J08_001597	B9J08_00067	0.56953570993305
B9J08_002822	B9J08_00681	0.633402933468501
B9J08_000716	B9J08_02674	-0.993482348054663
B9J08_002763	B9J08_00622	-1.15437182160033
B9J08_004167	B9J08_04921	-1.80328850795046
B9J08_002064	B9J08_03137	0.68726585688482
B9J08_003909	B9J08_01767	-1.31640423873237
B9J08_002488	B9J08_05498	-0.894054005375338
B9J08_003988	B9J08_01845	0.61431829857153
B9J08_002108	B9J08_03181	1.57290698049345
B9J08_004709	B9J08_04669	-0.812155796941374
B9J08_001116	B9J08_03366	-1.10568870813074
B9J08_000905	B9J08_02863	-1.25125054047124
B9J08_005305	B9J08_04188	0.792564795736036
B9J08_000814	B9J08_02772	-1.0980896087346
B9J08_005175	B9J08_04058	0.695052575343581
B9J08_005492	B9J08_04374	0.879835262720821
B9J08_004590	B9J08_04549	0.770478433901132
B9J08_000829	B9J08_02787	-1.48706429525067
B9J08_003709	B9J08_01567	-1.2598331692881
B9J08_000010	B9J08_01969	-1.34781413774799
B9J08_001967	B9J08_03040	0.671949715650774
B9J08_001889	B9J08_00359	-1.26220499090192
B9J08_005022	B9J08_03905	-0.647779037707525
B9J08_000264	B9J08_02223	0.440411419787684
B9J08_001834	B9J08_00304	-1.18495770304133
B9J08_004316	B9J08_05070	-1.11093034236336
B9J08_005322	B9J08_04205	1.12975456107095
B9J08_003840	B9J08_01698	0.825683707930417
B9J08_003251	B9J08_01112	-0.819219527185724
B9J08_001956	B9J08_03029	-1.71324299497075
B9J08_000544	B9J08_02502	0.449908950566997
B9J08_001352	B9J08_03602	-1.26433295307061
B9J08_005294	B9J08_04177	0.738807993908823
B9J08_001125	B9J08_03375	0.887313965464223
B9J08_000530	B9J08_02488	-0.630474144302396
B9J08_001452	B9J08_03702	0.643459632651555
B9J08_000883	B9J08_02841	0.645531056549564
B9J08_002842	B9J08_00701	-1.12005340908497
B9J08_001136	B9J08_03386	0.563426807966509
B9J08_000230	B9J08_02189	-0.622398110064019
B9J08_002417	B9J08_05427	-0.83480978640731
B9J08_001349	B9J08_03599	-0.588775847676833
B9J08_004527	B9J08_04486	-0.755497636094496
B9J08_000374	B9J08_02332	-0.76042040123332
B9J08_002734	B9J08_00593	-1.56614264133462
B9J08_000501	B9J08_02459	-1.45727909269145
B9J08_004343	B9J08_05097	-0.9329667863652
B9J08_001219	B9J08_03469	0.907921857342228
B9J08_000043	B9J08_02002	-1.14603434222169
B9J08_003948	B9J08_01805	-1.04074715924732
B9J08_001539	B9J08_00010	-0.800202315217535
B9J08_003914	B9J08_01772	1.18426500712659
B9J08_001887	B9J08_00357	-0.561928243895458
B9J08_004826	B9J08_04786	0.701227081463239
B9J08_000385	B9J08_02343	-0.877974844139082
B9J08_004027	B9J08_01884	-1.36493839020421
B9J08_003684	B9J08_01542	1.39668852164895
B9J08_000250	B9J08_02209	-0.736438611512204
B9J08_001519	B9J08_03769	1.99587227335293
B9J08_001615	B9J08_00085	-1.01466511762354
B9J08_001559	B9J08_00030	0.591107914727066
B9J08_002023	B9J08_03096	-0.589842524701151
B9J08_002423	B9J08_05433	-1.65100120439551
B9J08_000894	B9J08_02852	0.977518611622156
B9J08_000977	B9J08_02935	0.851427640543315
B9J08_000840	B9J08_02798	0.615451566818986
B9J08_000742	B9J08_02700	-0.566780404817857
B9J08_005144	B9J08_04027	-0.64875933265163
B9J08_003397	B9J08_01258	-1.26602439631997
B9J08_003186	B9J08_01044	-1.21947819136528
B9J08_002318	B9J08_05328	0.775260045602577
B9J08_004356	B9J08_05110	0.614292543508242
B9J08_000028	B9J08_01987	-0.504765758939238
B9J08_003223	B9J08_01084	-1.62756872218131
B9J08_002669	B9J08_00529	-1.25813441583013
B9J08_005087	B9J08_03970	0.503425156559313
B9J08_004323	B9J08_05077	0.7347011095967
B9J08_002218	B9J08_03291	1.43437391519497
B9J08_000037	B9J08_01996	0.764087862471902
B9J08_002110	B9J08_03183	1.09222744075163
B9J08_004797	B9J08_04757	1.69198344859581
B9J08_000847	B9J08_02805	-1.4214377862959
B9J08_003408	B9J08_01269	1.39362537335511
B9J08_002981	B9J08_00839	0.846461571063786
B9J08_000138	B9J08_02097	-0.74574196391402
B9J08_003564	B9J08_01422	-1.17662155477686
B9J08_004051	B9J08_01908	0.801377666289802
B9J08_001041	B9J08_02999	-1.11251658256261
B9J08_002456	B9J08_05466	-0.749097981621351
B9J08_003201	B9J08_01059	0.491476495721126
B9J08_002298	B9J08_05308	-0.928412082705221
B9J08_002953	B9J08_00811	-0.5767571386515
B9J08_000624	B9J08_02582	-0.773361728151191
B9J08_003007	B9J08_00865	-1.50552147740001
B9J08_002657	B9J08_00517	-0.972073209933613
B9J08_004530	B9J08_04489	0.672225219207703
B9J08_002531	B9J08_05541	-0.89238402688781
B9J08_001336	B9J08_03586	-0.758635671564682
B9J08_003445	B9J08_01304	0.53442604114557
B9J08_002773	B9J08_00632	-1.47851616800132
B9J08_005379	B9J08_04262	-0.989876314739956
B9J08_003172	B9J08_01030	0.510630651604342
B9J08_004934	B9J08_03817	-1.29400199262692
B9J08_003135	B9J08_00993	0.873306274370231
B9J08_000017	B9J08_01976	-1.55281236907005
B9J08_002972	B9J08_00830	-1.05837930179532
B9J08_002274	B9J08_05284	0.513372052728233
B9J08_004551	B9J08_04510	-1.15011405688574
B9J08_002208	B9J08_03281	0.882078881553326
B9J08_002558	B9J08_05568	-0.702798758982172
B9J08_004467	B9J08_05221	-0.915808823043155
B9J08_005195	B9J08_04078	0.944264167875443
B9J08_001495	B9J08_03745	0.74339082647311
B9J08_001332	B9J08_03582	-0.937300670587874
B9J08_004886	B9J08_04846	1.83743702378974
B9J08_004524	B9J08_04483	-1.11421122605442
B9J08_005413	B9J08_04296	-0.571902762472402
B9J08_005310	B9J08_04193	-0.61611235460736
B9J08_001101	B9J08_03351	-0.910390649045953
B9J08_001008	B9J08_02966	-1.07483241341589
B9J08_003681	B9J08_01539	0.441229694581621
B9J08_002735	B9J08_00594	-1.5408606888915
B9J08_003969	B9J08_01826	-1.37635624650887
B9J08_001471	B9J08_03721	0.492518785664349
B9J08_003719	B9J08_01577	0.577401691163117
B9J08_003269	B9J08_01130	-0.868844194654928
B9J08_005353	B9J08_04236	0.811431847228881
B9J08_002104	B9J08_03177	-0.757632325929271
B9J08_001551	B9J08_00022	-1.71583828012004
B9J08_000515	B9J08_02473	-0.4786942555503
B9J08_000885	B9J08_02843	-0.727933962654592
B9J08_004430	B9J08_05184	-0.411491772907238
B9J08_001426	B9J08_03676	-0.673304788385693
B9J08_004877	B9J08_04837	-1.39592651493278
B9J08_004550	B9J08_04509	-0.74931756387586
B9J08_004667	B9J08_04626	-0.62694351983126
B9J08_000846	B9J08_02804	-2.87468079276416
B9J08_002792	B9J08_00651	0.805901738413135
B9J08_001552	B9J08_00023	-1.99143772986033
B9J08_003783	B9J08_01641	0.656610136349927
B9J08_004351	B9J08_05105	-1.3632770630009
B9J08_001636	B9J08_00106	-0.535238636820401
B9J08_004584	B9J08_04543	-1.01674283670038
B9J08_004040	B9J08_01897	0.625695903329661
B9J08_003466	B9J08_01325	-1.65934279411483
B9J08_004098	B9J08_01955	-1.02153456335048
B9J08_004461	B9J08_05215	-0.602787509008307
B9J08_003901	B9J08_01759	0.703368326436704
B9J08_003077	B9J08_00935	-0.578379659839647
B9J08_001736	B9J08_00206	0.785225022131917
B9J08_001518	B9J08_03768	0.643452949554259
B9J08_000409	B9J08_02367	-0.780152425288321
B9J08_000873	B9J08_02831	-1.28016704878362
B9J08_001684	B9J08_00154	0.75331910060784
B9J08_003780	B9J08_01638	0.516400421300479
B9J08_004971	B9J08_03854	-1.13893523275887
B9J08_002713	B9J08_00572	-0.858803013963489
B9J08_003971	B9J08_01828	-0.753096234304824
B9J08_001280	B9J08_03530	-0.686687831395593
B9J08_000440	B9J08_02398	-1.30029864503553
B9J08_005215	B9J08_04098	-0.550594536266341
B9J08_002869	B9J08_00728	-1.72027656717271
B9J08_003860	B9J08_01718	0.769073966444209
B9J08_001968	B9J08_03041	-1.26873580835053
B9J08_005302	B9J08_04185	-1.07360313654557
B9J08_002790	B9J08_00649	1.48275329243708
B9J08_002506	B9J08_05516	0.861640081669458
B9J08_004515	B9J08_04474	-0.960324244095308
B9J08_005317	B9J08_04200	-2.00393874606975
B9J08_005058	B9J08_03941	-0.652900510252962
B9J08_002840	B9J08_00699	-1.85038734163745
B9J08_004953	B9J08_03836	0.724788248060801
B9J08_004301	B9J08_05055	-0.553792112732173
B9J08_002380	B9J08_05390	0.706867378647874
B9J08_003430	B9J08_01290	-0.768774492665909
B9J08_004753	B9J08_04713	-0.508773587433075
B9J08_000112	B9J08_02071	-1.06719912285856
B9J08_001830	B9J08_00300	-1.3238947410361
B9J08_004376	B9J08_05130	-1.28730676268084
B9J08_003234	B9J08_01095	0.751736761171828
B9J08_000942	B9J08_02900	0.659176098528565
B9J08_003121	B9J08_00979	-0.46738509439526
B9J08_003509	B9J08_01368	-0.606316426971795
B9J08_000199	B9J08_02158	0.856123525582891
B9J08_004243	B9J08_04997	-1.04386587588157
B9J08_004155	B9J08_04909	0.695036427894792
B9J08_005102	B9J08_03985	-0.557201658082069
B9J08_001035	B9J08_02993	-0.692574567578638
B9J08_003388	B9J08_01249	0.964932583270354
B9J08_002836	B9J08_00695	-0.499585758529227
B9J08_001677	B9J08_00147	0.435178834984836
B9J08_004210	B9J08_04964	-0.591166883469151
B9J08_004236	B9J08_04990	-1.57863060609491
B9J08_005427	B9J08_04310	0.483722263215464
B9J08_000717	B9J08_02675	-1.25919298055335
B9J08_001184	B9J08_03434	-0.714606132709957
B9J08_000688	B9J08_02646	-0.754928709837252
B9J08_005088	B9J08_03971	-0.46834347612366
B9J08_001592	B9J08_00062	0.723259543463585
B9J08_001391	B9J08_03641	-1.1097587811057
B9J08_001086	B9J08_03336	0.699162076185068
B9J08_001963	B9J08_03036	-1.13273427443095
B9J08_003585	B9J08_01443	1.11795959104525
B9J08_001946	B9J08_00416	-0.634843026150601
B9J08_000521	B9J08_02479	-0.810290048636201
B9J08_000448	B9J08_02406	-0.463578860364741
B9J08_002968	B9J08_00826	-1.19569803062492
B9J08_002596	B9J08_00456	-1.53998412736146
B9J08_000518	B9J08_02476	-0.611204318435453
B9J08_002258	B9J08_05268	-0.886714665160058
B9J08_001765	B9J08_00235	0.709134150679447
B9J08_003688	B9J08_01546	0.60897023877614
B9J08_002890	B9J08_00749	-0.658996570518066
B9J08_002425	B9J08_05435	-0.629149427664433
B9J08_003666	B9J08_01524	-0.548839909483359
B9J08_003014	B9J08_00872	0.45406909749564
B9J08_001642	B9J08_00112	-0.862906567559975
B9J08_001919	B9J08_00389	-0.825815782213389
B9J08_004117	B9J08_04871	0.53444311517562
B9J08_003952	B9J08_01809	0.921351271431589
B9J08_001688	B9J08_00158	-0.431714596217794
B9J08_004169	B9J08_04923	0.971967421870262
B9J08_001091	B9J08_03341	-0.709756690838774
B9J08_002677	B9J08_00537	1.03135887252322
B9J08_002394	B9J08_05404	0.857946443175874
B9J08_004179	B9J08_04933	-1.50776045001174
B9J08_004053	B9J08_01910	-1.14897087922234
B9J08_003839	B9J08_01697	-0.892330358926344
B9J08_002848	B9J08_00707	-0.886133785580987
B9J08_004974	B9J08_03857	-0.917087221205024
B9J08_001825	B9J08_00295	-0.665699440872129
B9J08_001660	B9J08_00130	-1.05757377657537
B9J08_005333	B9J08_04216	-0.500131736206896
B9J08_002409	B9J08_05419	1.19057999138482
B9J08_001133	B9J08_03383	1.00773263238818
B9J08_004616	B9J08_04575	-1.26144534439802
B9J08_004334	B9J08_05088	-0.992952369932505
B9J08_003561	B9J08_01419	-0.844288840991026
B9J08_002189	B9J08_03262	0.801050050322409
B9J08_004973	B9J08_03856	-1.23306727029479
B9J08_003539	B9J08_01397	-0.886136184354521
B9J08_004975	B9J08_03858	-0.788379430118891
B9J08_004087	B9J08_01944	-1.08139603100936
B9J08_003242	B9J08_01103	0.505687752985145
B9J08_002537	B9J08_05547	-0.510051387831891
B9J08_003525	B9J08_01384	0.575433678352357
B9J08_001817	B9J08_00287	-0.705938382979467
B9J08_001655	B9J08_00125	0.470310049690436
B9J08_000495	B9J08_02453	0.713455402131437
B9J08_004170	B9J08_04924	0.836892043889034
B9J08_002228	B9J08_03301	-1.31653328800446
B9J08_000795	B9J08_02753	-1.00118830304168
B9J08_004089	B9J08_01946	-1.17604745516114
B9J08_004073	B9J08_01930	0.410434952447748
B9J08_002308	B9J08_05318	-1.1794723585394
B9J08_001508	B9J08_03758	-0.520415354184551
B9J08_000722	B9J08_02680	0.799557016181269
B9J08_002988	B9J08_00846	0.402950046278528
B9J08_000908	B9J08_02866	0.707213187268541
B9J08_005114	B9J08_03997	-0.834935944483932
B9J08_002435	B9J08_05445	0.865873775211585
B9J08_002846	B9J08_00705	-0.446205612116428
B9J08_004242	B9J08_04996	-0.621622782750823
B9J08_004586	B9J08_04545	-1.30583032926955
B9J08_002862	B9J08_00721	-0.633694594832649
B9J08_000784	B9J08_02742	-0.801997056962893
B9J08_002167	B9J08_03240	-0.838824164669057
B9J08_005330	B9J08_04213	-0.95089604087075
B9J08_000597	B9J08_02555	-0.95936784230992
